mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgbclassifier__colsample_bylevel,param_xgbclassifier__colsample_bytree,param_xgbclassifier__learning_rate,param_xgbclassifier__max_depth,param_xgbclassifier__n_estimators,param_xgbclassifier__reg_lambda,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0892824649810791,0.018576330718950724,0.016304826736450194,0.007376467651116102,0.4,0.4,0.05,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.762481089258699,0.7655068078668684,0.7878787878787878,0.7106060606060606,0.759090909090909,0.757112730940265,0.02534803200408,34
0.07751131057739258,0.00272854510614416,0.0129791259765625,0.0005450776133879538,0.4,0.4,0.05,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.762481089258699,0.7685325264750378,0.7878787878787878,0.7090909090909091,0.7606060606060606,0.7577178746618989,0.026161991483453943,33
0.07637596130371094,0.004353802231752787,0.013466119766235352,0.00034460041936939785,0.4,0.4,0.05,3,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.789712556732224,0.7881996974281392,0.8015151515151515,0.7348484848484849,0.7863636363636364,0.7801279053775272,0.023253145723655208,15
0.07033205032348633,0.004275821070689113,0.012494468688964843,0.0002400230588274644,0.4,0.4,0.05,3,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.789712556732224,0.7881996974281392,0.8,0.7348484848484849,0.7878787878787878,0.7801279053775272,0.023074755106731414,15
0.09245510101318359,0.01539854460510135,0.013915109634399413,0.0015170117944957751,0.4,0.4,0.05,3,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.8018154311649016,0.8048411497730711,0.8075757575757576,0.75,0.7924242424242425,0.7913313161875946,0.021287490842914286,9
0.08339982032775879,0.0020724461194396057,0.012707328796386719,0.00027449844933063056,0.4,0.4,0.05,3,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.4, 'xgbclassifier__learning_rate': 0.05, 'xgbclassifier__max_depth': 3, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.8018154311649016,0.8018154311649016,0.806060606060606,0.75,0.793939393939394,0.7907261724659607,0.020736605732940814,10
0.06773338317871094,0.0038947884838758766,0.012635374069213867,0.0011316225015307769,0.4,0.5,0.01,2,50,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.4}",0.7503782148260212,0.7382753403933434,0.7287878787878788,0.6681818181818182,0.7242424242424242,0.7219731352862971,0.028346804519040987,55
0.06472291946411132,0.003222324248150172,0.012768125534057618,0.0008424930449853812,0.4,0.5,0.01,2,50,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 50, 'xgbclassifier__reg_lambda': 0.5}",0.7503782148260212,0.7382753403933434,0.7287878787878788,0.6681818181818182,0.7242424242424242,0.7219731352862971,0.028346804519040987,55
0.07426218986511231,0.0018289580013465933,0.012899827957153321,0.00017305795478800116,0.4,0.5,0.01,2,75,0.4,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.4}",0.7655068078668684,0.7428139183055976,0.7318181818181818,0.6772727272727272,0.7378787878787879,0.7310580846284326,0.02920574794334744,52
0.08666110038757324,0.014125642036818785,0.013163328170776367,0.0012092645705935655,0.4,0.5,0.01,2,75,0.5,"{'xgbclassifier__colsample_bylevel': 0.4, 'xgbclassifier__colsample_bytree': 0.5, 'xgbclassifier__learning_rate': 0.01, 'xgbclassifier__max_depth': 2, 'xgbclassifier__n_estimators': 75, 'xgbclassifier__reg_lambda': 0.5}",0.7655068078668684,0.7428139183055976,0.7348484848484849,0.6772727272727272,0.7378787878787879,0.7316641452344932,0.029246645631425598,51
